timestamp,price,volume
24.07.2018 03:00:00,7721.65000000,60121.16374900
25.07.2018 03:00:00,8397.24000000,48257.64912400
26.07.2018 03:00:00,8175.63000000,43223.48168200
27.07.2018 03:00:00,7920.00000000,43671.00589100
28.07.2018 03:00:00,8188.57000000,26215.17383900
29.07.2018 03:00:00,8225.04000000,25531.22618500
30.07.2018 03:00:00,8210.99000000,39692.41654200
31.07.2018 03:00:00,8171.40000000,48296.91558700
01.08.2018 03:00:00,7735.67000000,42582.31293200
02.08.2018 03:00:00,7600.08000000,37665.69668400
03.08.2018 03:00:00,7525.71000000,44669.48604700
04.08.2018 03:00:00,7412.27000000,36288.42601000
05.08.2018 03:00:00,7009.84000000,32894.84978200
06.08.2018 03:00:00,7024.19000000,32760.19164300
07.08.2018 03:00:00,6935.00000000,45438.47350100
08.08.2018 03:00:00,6720.63000000,59550.53631900
09.08.2018 03:00:00,6283.27000000,51941.18511100
10.08.2018 03:00:00,6529.79000000,59034.97490200
11.08.2018 03:00:00,6148.13000000,47133.41855500
12.08.2018 03:00:00,6222.55000000,38567.77071200
13.08.2018 03:00:00,6308.56000000,53895.82878300
14.08.2018 03:00:00,6248.25000000,50186.74509100
15.08.2018 03:00:00,6188.08000000,68806.68702600
16.08.2018 03:00:00,6265.27000000,48515.25461800
17.08.2018 03:00:00,6316.00000000,57851.61080300
18.08.2018 03:00:00,6579.04000000,53742.32217200
19.08.2018 03:00:00,6387.96000000,45190.84799400
20.08.2018 03:00:00,6477.53000000,49435.55526000
21.08.2018 03:00:00,6251.00000000,41569.94740800
22.08.2018 03:00:00,6479.98000000,77909.39135900
23.08.2018 03:00:00,6362.57000000,40358.16682500
24.08.2018 03:00:00,6525.00000000,38305.67532200
25.08.2018 03:00:00,6686.98000000,19220.50592900
26.08.2018 03:00:00,6733.64000000,20107.29720800
27.08.2018 03:00:00,6700.00000000,37747.07874700
28.08.2018 03:00:00,6907.26000000,48352.91716300
29.08.2018 03:00:00,7077.00000000,43252.48739200
30.08.2018 03:00:00,7033.21000000,44716.77462000
31.08.2018 03:00:00,6984.84000000,40467.40063800
01.09.2018 03:00:00,7011.21000000,40323.41409300
02.09.2018 03:00:00,7201.57000000,39814.84035200
03.09.2018 03:00:00,7302.00000000,32396.01837100
04.09.2018 03:00:00,7263.00000000,35300.64051800
05.09.2018 03:00:00,7359.05000000,63715.25626700
06.09.2018 03:00:00,6697.27000000,60644.46422700
07.09.2018 03:00:00,6516.84000000,38906.28805000
08.09.2018 03:00:00,6395.54000000,38215.03217100
09.09.2018 03:00:00,6185.06000000,37053.92382000
10.09.2018 03:00:00,6252.26000000,32439.45643200
11.09.2018 03:00:00,6311.99000000,33104.88859000
12.09.2018 03:00:00,6293.00000000,31433.64593900
13.09.2018 03:00:00,6338.62000000,40465.06310700
14.09.2018 03:00:00,6487.39000000,37173.33927700
15.09.2018 03:00:00,6476.63000000,25243.65661200
16.09.2018 03:00:00,6514.96000000,27568.13289700
17.09.2018 03:00:00,6500.08000000,35987.25473800
18.09.2018 03:00:00,6248.69000000,32620.86667000
19.09.2018 03:00:00,6336.39000000,39044.08008200
20.09.2018 03:00:00,6392.00000000,25189.02472800
21.09.2018 03:00:00,6492.00000000,51779.34346300
22.09.2018 03:00:00,6759.01000000,29349.69066700
23.09.2018 03:00:00,6723.05000000,30286.22977300
24.09.2018 03:00:00,6706.81000000,35305.73991000
25.09.2018 03:00:00,6581.42000000,40301.02945200
26.09.2018 03:00:00,6445.11000000,33484.54207000
27.09.2018 03:00:00,6467.84000000,33087.42829700
28.09.2018 03:00:00,6689.12000000,42399.44852300
29.09.2018 03:00:00,6634.58000000,30255.95970000
30.09.2018 03:00:00,6597.66000000,27764.72451900
01.10.2018 03:00:00,6626.57000000,20621.50689400
02.10.2018 03:00:00,6610.00000000,28245.81008800
03.10.2018 03:00:00,6525.79000000,28451.96913800
04.10.2018 03:00:00,6510.01000000,20074.30081800
05.10.2018 03:00:00,6591.69000000,16096.55239200
06.10.2018 03:00:00,6635.65000000,10939.50539100
07.10.2018 03:00:00,6596.44000000,17406.83176200
08.10.2018 03:00:00,6615.26000000,23123.41954100
09.10.2018 03:00:00,6673.01000000,15354.77946900
10.10.2018 03:00:00,6656.67000000,15390.66144400
11.10.2018 03:00:00,6630.21000000,48712.40033200
12.10.2018 03:00:00,6252.71000000,29004.07141900
13.10.2018 03:00:00,6298.00000000,19098.07002500
14.10.2018 03:00:00,6332.92000000,15627.41131400
15.10.2018 03:00:00,6339.34000000,90748.03124600
16.10.2018 03:00:00,6752.50000000,27557.95776400
17.10.2018 03:00:00,6762.76000000,26641.43137900
18.10.2018 03:00:00,6739.01000000,20116.52194100
19.10.2018 03:00:00,6618.96000000,20772.60077000
20.10.2018 03:00:00,6528.88000000,19240.72224700
21.10.2018 03:00:00,6585.72000000,6515.35779200
22.10.2018 03:00:00,6590.12000000,16213.69266000
23.10.2018 03:00:00,6581.20000000,13856.60175600
24.10.2018 03:00:00,6553.51000000,11951.54397700
25.10.2018 03:00:00,6566.81000000,10342.70124400
26.10.2018 03:00:00,6528.13000000,9443.50415600
27.10.2018 03:00:00,6538.63000000,7776.90786400
28.10.2018 03:00:00,6505.60000000,5743.93372800
29.10.2018 03:00:00,6489.93000000,13827.22406700
30.10.2018 03:00:00,6344.50000000,8877.17538500
31.10.2018 03:00:00,6330.01000000,12148.88821600
01.11.2018 03:00:00,6369.52000000,9099.03584100
02.11.2018 03:00:00,6410.00000000,9739.44067900
03.11.2018 03:00:00,6432.80000000,7661.24147600
04.11.2018 03:00:00,6388.00000000,10592.39494300
05.11.2018 03:00:00,6485.85000000,8987.88215600
06.11.2018 03:00:00,6468.99000000,11926.56569900
07.11.2018 03:00:00,6522.73000000,14271.59111700
08.11.2018 03:00:00,6578.46000000,13259.78928200
09.11.2018 03:00:00,6479.84000000,11787.61658300
10.11.2018 03:00:00,6419.99000000,7714.82992600
11.11.2018 03:00:00,6435.16000000,8213.50711700
12.11.2018 03:00:00,6450.71000000,10132.78256700
13.11.2018 03:00:00,6451.68000000,11790.56493300
14.11.2018 03:00:00,6458.98000000,46478.96400300
15.11.2018 03:00:00,5917.20000000,47700.82940100
16.11.2018 03:00:00,5757.09000000,38721.80227400
17.11.2018 03:00:00,5650.57000000,26411.24141300
18.11.2018 03:00:00,5630.49000000,23844.99934700
19.11.2018 03:00:00,5661.94000000,70580.89285600
20.11.2018 03:00:00,4913.40000000,117380.95159000
21.11.2018 03:00:00,4559.91000000,61071.82947500
22.11.2018 03:00:00,4661.08000000,34531.11914300
23.11.2018 03:00:00,4370.90000000,49371.92032200
24.11.2018 03:00:00,4415.63000000,61693.11100600
25.11.2018 03:00:00,3933.68000000,101693.97558800
26.11.2018 03:00:00,4088.69000000,94504.86571700
27.11.2018 03:00:00,3864.45000000,67480.60721200
28.11.2018 03:00:00,3875.63000000,91983.56794900
29.11.2018 03:00:00,4262.06000000,73980.19866900
30.11.2018 03:00:00,4295.72000000,67758.44628300
01.12.2018 03:00:00,4041.27000000,44840.07348100
02.12.2018 03:00:00,4190.98000000,38912.15479000
03.12.2018 03:00:00,4160.55000000,49094.36916300
04.12.2018 03:00:00,3884.76000000,48489.55161300
05.12.2018 03:00:00,3950.98000000,44004.79944800
06.12.2018 03:00:00,3768.44000000,68378.79694300
07.12.2018 03:00:00,3508.75000000,95145.45744200
08.12.2018 03:00:00,3403.57000000,55365.94994900
09.12.2018 03:00:00,3411.36000000,45956.89329600
10.12.2018 03:00:00,3548.49000000,40989.24455300
11.12.2018 03:00:00,3434.01000000,35920.86415400
12.12.2018 03:00:00,3379.23000000,33922.93128600
13.12.2018 03:00:00,3446.38000000,40040.91701300
14.12.2018 03:00:00,3302.06000000,44492.98380700
15.12.2018 03:00:00,3225.19000000,29796.04143600
16.12.2018 03:00:00,3211.71000000,24628.80853800
17.12.2018 03:00:00,3229.22000000,66762.21638800
18.12.2018 03:00:00,3509.03000000,61369.61525700
19.12.2018 03:00:00,3653.00000000,94137.34101400
20.12.2018 03:00:00,3660.01000000,101543.83598600
21.12.2018 03:00:00,4051.86000000,82343.85011200
22.12.2018 03:00:00,3840.25000000,42822.35087200
23.12.2018 03:00:00,3948.91000000,40117.53152900
24.12.2018 03:00:00,3929.71000000,64647.80912900
25.12.2018 03:00:00,4010.11000000,62725.62943200
26.12.2018 03:00:00,3745.56000000,42629.37581700
27.12.2018 03:00:00,3777.74000000,44097.39291200
28.12.2018 03:00:00,3567.89000000,45964.30498700
29.12.2018 03:00:00,3839.00000000,38874.37390300
30.12.2018 03:00:00,3696.71000000,33222.36926200
31.12.2018 03:00:00,3803.12000000,29991.77835000
01.01.2019 03:00:00,3701.23000000,23741.68703300
02.01.2019 03:00:00,3796.45000000,35156.46336900
03.01.2019 03:00:00,3857.57000000,29406.94835900
04.01.2019 03:00:00,3767.20000000,29519.55467100
05.01.2019 03:00:00,3790.09000000,30490.66775100
06.01.2019 03:00:00,3771.12000000,36553.80670900
07.01.2019 03:00:00,3987.62000000,31869.84626400
08.01.2019 03:00:00,3976.76000000,38901.42312200
09.01.2019 03:00:00,3955.45000000,28989.43951100
10.01.2019 03:00:00,3966.06000000,59402.22851000
11.01.2019 03:00:00,3585.88000000,38338.65473300
12.01.2019 03:00:00,3601.31000000,21999.92835400
13.01.2019 03:00:00,3584.10000000,26385.75745400
14.01.2019 03:00:00,3477.56000000,35235.21121500
15.01.2019 03:00:00,3626.08000000,34137.99745900
16.01.2019 03:00:00,3553.06000000,27480.17997700
